label,cleaned_text
0,hi weather great thank ask
0,hello yeah good see
0,good morn day busi work good
0,good even weekend plan day pretti good
0,hi work go work hectic manag
0,hi new great thank ask
0,hi much usual routin
0,hey day pretti good
0,hi weather work hectic manag
0,good even weekend plan work hectic manag
0,good morn day day pretti good
0,hi much relax
0,good even weekend plan yet still decid
0,hi new yet still decid
0,hi new great thank ask
0,hello work hectic manag
0,hi work go day pretti good
0,hi weather ye intens match
0,hey long time see day pretti good
0,hey much relax
0,hey work hectic manag
0,hi weather work hectic manag
0,good morn day sunni warm
0,hey long time see ye intens match
0,hi work go sunni warm
0,good morn day ye intens match
0,good even weekend plan day pretti good
0,hey sunni warm
0,hi work go much usual routin
0,hi new yeah good see
0,hello catch game last night much relax
0,good even weekend plan day pretti good
0,hi work hectic manag
0,good morn day busi work good
0,hello catch game last night work hectic manag
0,hello yeah good see
0,good even weekend plan busi work good
0,good even weekend plan work hectic manag
0,hi work hectic manag
0,hey long time see sunni warm
0,hey much usual routin
0,good morn day much relax
0,good morn day day pretti good
0,hi weather yeah good see
0,hi great thank ask
0,good morn day sunni warm
0,hey long time see work hectic manag
0,hello catch game last night sunni warm
0,hello yeah good see
0,good even weekend plan much usual routin
0,hey work hectic manag
0,good even weekend plan much usual routin
0,hi ye intens match
0,hey long time see yet still decid
0,hello catch game last night work hectic manag
0,hey long time see much usual routin
0,good even weekend plan work hectic manag
0,hi new ye intens match
0,hello sunni warm
0,hey sunni warm
0,hi work go sunni warm
0,good morn day work hectic manag
0,hey long time see ye intens match
0,hi work go day pretti good
0,hi weather day pretti good
0,hello catch game last night much usual routin
0,hello catch game last night sunni warm
0,hi work go yet still decid
0,hello catch game last night much usual routin
0,hey long time see ye intens match
0,hi work go busi work good
0,hello catch game last night work hectic manag
0,hey busi work good
0,hello catch game last night great thank ask
0,hello catch game last night day pretti good
0,hi work go day pretti good
0,hi work go day pretti good
0,hi work go much relax
0,hello much usual routin
0,hi much usual routin
0,good even weekend plan busi work good
0,hey great thank ask
0,good even weekend plan work hectic manag
0,hello work hectic manag
0,hello catch game last night much relax
0,hi weather busi work good
0,hi yeah good see
0,hi much relax
0,good even weekend plan busi work good
0,hello catch game last night sunni warm
0,hello catch game last night much usual routin
0,hello work hectic manag
0,good even weekend plan much relax
0,hey yeah good see
0,hi new much relax
0,hey sunni warm
0,hi new much usual routin
0,hey yet still decid
0,good morn day yet still decid
0,hi work go ye intens match
0,hi yeah good see
0,good morn day yeah good see
0,hello catch game last night day pretti good
0,good even weekend plan much relax
0,hey long time see day pretti good
0,good even weekend plan much relax
0,hello catch game last night yet still decid
0,hi new great thank ask
0,good even weekend plan yet still decid
0,hello much usual routin
0,hi sunni warm
0,good morn day much usual routin
0,good morn day sunni warm
0,good morn day great thank ask
0,good even weekend plan yet still decid
0,hi work go much relax
0,hey long time see great thank ask
0,hi yeah good see
0,hey long time see much relax
0,good even weekend plan work hectic manag
0,good even weekend plan yeah good see
0,hi work go busi work good
0,hi weather sunni warm
0,hey busi work good
0,hi work go work hectic manag
0,hi work go busi work good
0,hello yeah good see
0,hi new much usual routin
0,hi much usual routin
0,hi work hectic manag
0,hey long time see yeah good see
0,hi new much usual routin
0,hi new ye intens match
0,good even weekend plan day pretti good
0,hi work go much usual routin
0,hi weather busi work good
0,good even weekend plan work hectic manag
0,good morn day yet still decid
0,hi weather great thank ask
0,hello ye intens match
0,hey long time see yeah good see
0,hi work go much usual routin
0,hey long time see ye intens match
0,hey long time see busi work good
0,hi new much relax
0,hi work go sunni warm
0,hi new yet still decid
0,hi work go yet still decid
0,good morn day yeah good see
0,hi new busi work good
0,hi great thank ask
0,hi new work hectic manag
0,hey long time see yeah good see
0,hello catch game last night great thank ask
0,hi weather much relax
0,hi busi work good
0,hi much relax
0,hey long time see great thank ask
0,hey great thank ask
0,hi work go sunni warm
0,hey long time see sunni warm
0,hi new busi work good
0,hello catch game last night busi work good
0,hello yeah good see
0,hey long time see sunni warm
0,good even weekend plan ye intens match
0,hello catch game last night work hectic manag
0,hey long time see sunni warm
0,hi weather much relax
0,hi work go yeah good see
0,hi weather day pretti good
0,hey sunni warm
0,hello ye intens match
0,hello much usual routin
0,hi yet still decid
0,hi new busi work good
0,good morn day work hectic manag
0,hi yet still decid
0,hello work hectic manag
0,hey long time see sunni warm
0,hi much relax
0,hello yet still decid
0,good even weekend plan yet still decid
0,hi work go much relax
0,hi sunni warm
0,hey long time see yeah good see
0,hi work hectic manag
0,hi work hectic manag
0,hello much usual routin
0,hi weather ye intens match
0,hi work go day pretti good
0,hey busi work good
0,hi work hectic manag
0,hi new sunni warm
0,hi great thank ask
0,hi great thank ask
0,hi weather sunni warm
0,hello work hectic manag
0,hi weather much relax
0,good morn day much usual routin
0,good even weekend plan much usual routin
0,hey long time see ye intens match
0,hi much relax
0,hey much usual routin
0,hi weather yet still decid
0,hi work go busi work good
0,hi weather busi work good
0,hi work go sunni warm
0,hi weather day pretti good
0,hey long time see ye intens match
0,hey long time see much usual routin
0,hi weather busi work good
0,hey long time see great thank ask
0,hi new great thank ask
0,hi new yet still decid
0,hey long time see work hectic manag
0,hi new yet still decid
0,hi weather work hectic manag
0,hi work go sunni warm
0,hi weather sunni warm
0,hi great thank ask
0,good even weekend plan much relax
0,hey ye intens match
0,hey long time see much usual routin
0,good even weekend plan much relax
0,hello catch game last night sunni warm
0,hello catch game last night ye intens match
0,hello catch game last night busi work good
0,hi weather ye intens match
0,good morn day day pretti good
0,hi weather ye intens match
0,hello catch game last night work hectic manag
0,hey long time see yeah good see
0,hi yeah good see
0,hi weather much relax
0,good even weekend plan great thank ask
0,good morn day busi work good
0,hi new busi work good
0,hello catch game last night great thank ask
0,good morn day ye intens match
0,good even weekend plan ye intens match
0,good even weekend plan busi work good
0,hey long time see yeah good see
0,hi work go yeah good see
0,hey long time see busi work good
0,good morn day yeah good see
0,hello yeah good see
0,hi weather busi work good
0,hey great thank ask
0,hi weather much usual routin
0,hello day pretti good
0,hey yet still decid
0,hi weather busi work good
0,hey long time see yet still decid
0,hi weather ye intens match
0,hi weather work hectic manag
0,hey busi work good
0,hello busi work good
0,good even weekend plan much usual routin
0,hey yeah good see
0,hey long time see work hectic manag
0,hi weather much usual routin
0,hello yet still decid
0,hey long time see ye intens match
0,hey long time see yeah good see
0,hi work go busi work good
0,hi sunni warm
0,hello catch game last night yet still decid
0,good morn day yeah good see
0,good morn day day pretti good
0,hi weather work hectic manag
0,hi new much usual routin
0,good even weekend plan much usual routin
0,hey yeah good see
0,good morn day yeah good see
0,hey long time see ye intens match
0,hey work hectic manag
0,hello yet still decid
0,good morn day work hectic manag
0,good even weekend plan yeah good see
0,hi work go sunni warm
0,hi weather sunni warm
0,hey long time see day pretti good
0,hey long time see much relax
0,hi yeah good see
0,hello great thank ask
0,hey great thank ask
0,hey ye intens match
0,hi new much relax
0,hey long time see busi work good
0,hello catch game last night work hectic manag
0,hi day pretti good
0,hello day pretti good
0,hi yet still decid
0,hi yeah good see
0,hi work hectic manag
0,good morn day yet still decid
0,hey great thank ask
0,hello catch game last night work hectic manag
0,good morn day ye intens match
0,good even weekend plan sunni warm
0,good morn day day pretti good
0,hi weather much relax
0,good morn day much relax
0,hi new yet still decid
0,hey work hectic manag
0,hey yeah good see
0,good morn day work hectic manag
0,hi much relax
0,hey long time see much relax
0,good morn day sunni warm
0,hey work hectic manag
0,hi work go busi work good
0,hi weather ye intens match
0,hey much relax
0,good even weekend plan yet still decid
0,good morn day great thank ask
0,hi work go yet still decid
0,hello sunni warm
0,hello ye intens match
0,hi weather yet still decid
0,hey long time see yet still decid
0,hello catch game last night day pretti good
0,hey much usual routin
0,hey long time see much usual routin
0,hey day pretti good
0,hey ye intens match
0,hello catch game last night yeah good see
0,good even weekend plan work hectic manag
